id,event_id,start_time,end_time,title,subtitle,content,act,genres,area.id,area.name,service.id,service.name,service.logo_s.url,service.logo_s.width,service.logo_s.height,service.logo_m.url,service.logo_m.width,service.logo_m.height,service.logo_l.url,service.logo_l.width,service.logo_l.height
2022062633674,33674,2022-06-26T04:13:00+09:00,2022-06-26T04:15:00+09:00,インターミッション,,,,['0815'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633676,33676,2022-06-26T04:15:00+09:00,2022-06-26T04:20:00+09:00,５分でみんなの手話「祖父と祖母と両親ときょうだいが４人なんだ」,２０２１年度に放送したＥテレ「みんなの手話」から１つのキーフレーズをピックアップ。「祖父と祖母と両親ときょうだいが４人なんだ」を覚えましょう。,２０２１年度に放送したＥテレ「みんなの手話」から１つのキーフレーズをピックアップ。「祖父と祖母と両親ときょうだいが４人なんだ」を覚えましょう。,【出演】三宅健，森田明，那須善子，那須映里，寺澤英弥，【声】黒柳徹子,['1104'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633677,33677,2022-06-26T04:20:00+09:00,2022-06-26T04:25:00+09:00,名曲アルバム「ソルヴェイグの歌」グリーグ作曲,「ソルヴェイグの歌」（ソプラノ）天羽明惠，（ピアノ）松川儒　～ノルウェー・ヴィンストラ、フロム～,,【ソプラノ】天羽明惠，【ピアノ】松川儒,"['0402', '0801']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633678,33678,2022-06-26T04:25:00+09:00,2022-06-26T04:30:00+09:00,みんなのうた「くじらのあくび」,「くじらのあくび」うた：ザ・ジェイド,「くじらのあくび」うた：ザ・ジェイド,,"['0409', '0504']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633679,33679,2022-06-26T04:30:00+09:00,2022-06-26T05:00:00+09:00,イッピン・選「色彩ゆたかに　あざやかに」,「西の西陣・東の桐生」と並び称された織物の産地、群馬県桐生市。ここでいま、鮮やかで豊かな色彩を持つ新感覚のマフラーやストール、刺しゅうが生み出されている。,「西の西陣・東の桐生」と並び称された織物の産地、群馬県桐生市。ここでいま、鮮やかで豊かな色彩を持つ新感覚の織物が次々と生み出されている。産地の衰退に危機感を持ったベテランの職人たちが、古い機械のよさを生かして、今の機械では出せない肌触りや高度な職人技を発揮したのだ。日本だけでなく欧米でもヒットしたマフラー、若い世代の“山ガール”に人気のストール、そしてスカジャンの刺しゅうの名人技を紹介する。,【リポーター】三倉茉奈，【語り】平野義和,['0804'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633682,33682,2022-06-26T05:00:00+09:00,2022-06-26T05:10:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633683,33683,2022-06-26T05:10:00+09:00,2022-06-26T05:12:00+09:00,２分でわかるカナ？「カナカナ」「第６週」,眞栄田郷敦主演「カナカナ」第６週（第２１話～第２４話）を２分で紹介！予習復習して毎週月～木曜よる１０時４５分の本放送をぜひご覧ください！,マサ（眞栄田郷敦）が陽斗（瀧澤翼）をかわいがることに佳奈花（加藤柚凪）はヤキモチをやいて部屋に立てこもるが、おばちゃん（宮崎美子）が「親子っぽくなってきた」と喜ぶため部屋を出るタイミングを逸してしまう。一方、桐島（桐山漣）が勇介（前田旺志郎）に近づくや、友人の船村（ゆうたろう）が詐欺に引っかかるなど不穏なことが立て続けに起こる。どうやら支配人（渡辺大）たち裏社会の人間が関わっているようだが…！？,【出演】眞栄田郷敦，白石聖，前田旺志郎，加藤柚凪，渡辺大，栄信，ゆうたろう，新川優愛，桐山漣，宮崎美子，武田真治，【原作】西森博之,"['0300', '0207']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633964,33964,2022-06-26T05:12:00+09:00,2022-06-26T05:15:00+09:00,２分で空白を満たしなさい（１）,ある日突然生き返った男が己の死の謎に迫る…！平野啓一郎・原作、柄本佑・鈴木杏・阿部サダヲ出演のヒューマン・サスペンス「空白を満たしなさい」の見逃しダイジェスト。,「あなたは亡くなったんです、３年前に」ある日突然、身に覚えのない己の死から復活した男。会社の屋上から転落したというが、全く思い出せない。最愛の妻と幼い息子を残して、なぜ自分は死なねばならなかったのか……？芥川賞作家・平野啓一郎の骨太な原作を柄本佑・鈴木杏・阿部サダヲら当代きっての演技派キャストの競演で映像化した土曜ドラマ「空白を満たしなさい」。謎に満ちたヒューマン・サスペンスの見逃しダイジェスト。,【出演】柄本佑，鈴木杏，阿部サダヲ，萩原聖人，渡辺いっけい，うじきつよし，【原作】平野啓一郎，【脚本】高田亮,"['0207', '0300']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633686,33686,2022-06-26T05:15:00+09:00,2022-06-26T05:20:00+09:00,Ｎスペ５ｍｉｎ．「夢見た国で　技能実習生が見たニッポン」,ＮＨＫスペシャルの魅力を５分間に凝縮した「Ｎスペ５ｍｉｎ．」。今回は『夢見た国で　技能実習生が見たニッポン』のダイジェストをご紹介する。,ＮＨＫスペシャルの魅力を５分間に凝縮した「Ｎスペ５ｍｉｎ．」。今回は『夢見た国で　技能実習生が見たニッポン』のダイジェストをご紹介する。,,"['0015', '0800', '0802']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633688,33688,2022-06-26T05:20:00+09:00,2022-06-26T05:50:00+09:00,林家正蔵の演芸図鑑　選「尾上菊之助　三拍子　春風亭昇々」,林家正蔵がナビゲート。対談ゲストは歌舞伎役者の尾上菊之助▽朝ドラ撮影秘話▽春風亭昇々の新作落語「そうおん！」。三拍子の漫才▽初回放送は２０２２年２月１３日。,林家正蔵がえりすぐりの芸をナビゲート。春風亭昇々の新作落語「そうおん！」。三拍子の漫才▽対談ゲストは歌舞伎役者の尾上菊之助。▽ＮＨＫ連続テレビ小説「カムカムエヴリバディ」撮影秘話・テレビドラマの殺陣にとまどった意外な理由とは？▽父・菊五郎、玉三郎、岳父・吉右衛門から受け継いだ演技の神髄▽歌舞伎でなければ料理人！？得意料理はラタトゥイユ、テールスープ。母の料理姿に憧れて、磨いた腕前は…など,【出演】尾上菊之助，三拍子，春風亭昇々，【ナビゲーター】林家正蔵,"['0503', '0903', '0502']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633689,33689,2022-06-26T05:50:00+09:00,2022-06-26T06:00:00+09:00,気象情報,,,,['0001'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633695,33695,2022-06-26T06:00:00+09:00,2022-06-26T06:10:00+09:00,ニュース,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633696,33696,2022-06-26T06:10:00+09:00,2022-06-26T06:53:00+09:00,【特選！時代劇】雲霧仁左衛門２（５）「甘い罠（わな）」,雲霧一党が狙っていた和田屋が何者かに襲われた。深手を負った手代の伊助（石井正則）はお千代（内山理名）に助けられたが、盗賊の一味と疑われ人相書きが出回ってしまう。,雲霧一党が狙っていた和田屋が何者かに襲われた。深手を負った手代の伊助（石井正則）はお千代（内山理名）に助けられたが、盗賊の一味と疑われ人相書きが出回ってしまう。伊助は襲われた夜にあいびきしていたお時（三倉茉奈）を探し回る。一方、熊五郎（手塚とおる）は和田屋の図面を流した大工が他の盗賊にも通じていたのではないかと探る。大工はお時にほれた弱みで図面を渡していたのだったが、式部（國村隼）に捕らえられる。,【原作】池波正太郎，【出演】中井貴一，内山理名，手塚とおる，柄本佑，松田悟志，三倉茉奈，石井正則，山本亘，紅壱子，中西良太，村田雄浩，伊武雅刀，國村隼，【語り】志賀廣太郎，【脚本】古田求，【音楽】遠藤浩二,"['0300', '0302']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633697,33697,2022-06-26T06:53:00+09:00,2022-06-26T06:55:00+09:00,気象情報,,,,['0001'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633698,33698,2022-06-26T06:55:00+09:00,2022-06-26T07:00:00+09:00,ニュース・気象情報（関東甲信越）,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633699,33699,2022-06-26T07:00:00+09:00,2022-06-26T07:40:00+09:00,ＮＨＫニュース　おはよう日本　記録的暑さ・熱中症警戒▼ランニング依存,記録的暑さ・熱中症に警戒▼ランニング依存に注意▼きょうＧ７開幕・焦点は▼ウクライナ最新情勢,日曜日のスタートもカラフルに！国内外で起きた最新ニュース・社会の深層に鋭く迫る特集・スポーツ・今日一日の気象情報など　　　　　　　　　　　　　　　【キャスター】井上二郎，森下絵理香，【気象キャスター】南利幸，【スポーツキャスター】西阪太志,【キャスター】井上二郎，森下絵理香，【気象キャスター】南利幸，【スポーツキャスター】西阪太志,"['0000', '0002', '0100']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633700,33700,2022-06-26T07:40:00+09:00,2022-06-26T07:45:00+09:00,ＮＨＫニュース　おはよう日本（関東甲信越）,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633701,33701,2022-06-26T07:45:00+09:00,2022-06-26T08:00:00+09:00,さわやか自然百景「高知　鵜来島」,四国の南西部、太平洋に浮かぶ高知県の鵜来島。島を取り囲む海は黒潮の影響でサンゴの群生が広がるとともに、瀬戸内海からも潮が流れ込み、生きものの楽園になっている。,四国の南西部、太平洋に浮かぶ高知県の鵜来島（うぐるしま）。周囲７キロほどの島を取り囲む海はたくさんの魚が集まる楽園だ。黒潮の影響を受け、一面に広がるサンゴの群生。色とりどりの生きものが住みかとする。また、瀬戸内海からも潮が流れ込み、２つの潮がぶつかる境目では大量のプランクトンが発生。小魚が集まり、それを狙って回遊魚の群れもやってくる。多様な生きものが息づく高知県の小さな島を訪ねる。,【語り】庭木櫻子,"['0802', '1000']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633703,33703,2022-06-26T08:00:00+09:00,2022-06-26T08:25:00+09:00,小さな旅「神の巨木　故郷（ふるさと）にたつ～長野県　御柱祭～」,長野県諏訪地域は数えで７年に１度、御柱祭の熱気に包まれます。神聖な巨木におのを入れる大役に挑む人。木遣り歌の稽古に励む親子。祭りとともに暮らす人たちを訪ねます。,八ヶ岳山麓に広がる長野県諏訪地域は、数えで７年に１度、御柱祭の熱気に包まれます。山でモミの巨木を切って諏訪大社まで運び、社殿の四隅に立てるという１２００年以上続いてきた神事です。御柱を運ぶ人たちの気持ちを奮い立たせる伝統の道具作りに打ち込む夫婦。木遣り歌を響かせて心をひとつにしようと稽古を積む親子。父の背中を追って神聖な巨木に斧（おの）を入れる大役に挑む男性。御柱祭とともに暮らす人たちを訪ねます。,【旅人】山本哲也,"['0801', '0800', '0804']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633704,33704,2022-06-26T08:25:00+09:00,2022-06-26T08:57:00+09:00,週刊まるわかりニュース,▼水難事故から身を守る・こんなところに危険が…映像で再確認▼クーラー・冷蔵庫・洗濯機も…コロナ禍の影響で家電品薄状態続く▼ミガケ好奇心「動物の福祉」とは？,総合テレビとＢＳ４Ｋの同時放送で１週間のニュースをランキングで紹介。高精細な４Ｋ映像で、注目ニュースを徹底取材。時事問題のコーナーでニュースのツボがわかります。　【キャスター】小山径，【リポーター】鎌倉千秋，漆原輝,【キャスター】小山径，【リポーター】鎌倉千秋，漆原輝,"['0000', '0202', '0100']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633705,33705,2022-06-26T08:57:00+09:00,2022-06-26T09:00:00+09:00,気象情報,,,,['0001'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633706,33706,2022-06-26T09:00:00+09:00,2022-06-26T10:15:00+09:00,日曜討論「参院選　９党幹部に問う　物価高・安保・憲法」,参院選の公示を受け、９党の幹事長・書記局長が論戦▼物価高騰対策は？エネルギー政策・原発は？日本の外交・安全保障めぐり防衛費増額・“反撃能力”は？憲法改正は？,いま旬のテーマを討論やインタビューで「より身近に」「より分かりやすく」伝える日曜討論▽政治はどう動く？重要政策への対応は？気になる経済の先行きは？社会問題の深層に何があるのか？そして激動する国際社会をどう分析？▽政党の幹部や大臣、専門家など各界の論客がスタジオ生出演！▽難解なテーマはキャスターが解説▽白熱した議論を通して今の時代と向き合うヒントを探ります！,【出演】茂木敏充，西村智奈美，石井啓一，藤田文武，榛葉賀津也，小池晃，高井崇志，服部良一，黒川敦彦，【司会】伊藤雅之，星麻琴,['0007'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633707,33707,2022-06-26T10:15:00+09:00,2022-06-26T10:20:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633708,33708,2022-06-26T10:20:00+09:00,2022-06-26T11:05:00+09:00,明日をまもるナビ（４７）「１０００年に一度の雨に備える～変わるハザードマップ」,１０００年に１度の大雨とは？▽洪水ハザードマップが変わり浸水域の人口が急増▽これまでの防災設備では不十分な雨にどう備える？▽最新のデジタル技術を活用した取り組み,八嶋智人が問う？１０００年間統計を取っていないのになぜ「１０００年に１度の雨」とわかるのか？▽東日本大震災で被災経験を持つ吉木りさはＮＨＫのハザードマップで自宅のリスクを再確認▽新たなマップで浸水域に入った住民はどう対応？▽２年前の球磨川水害で想定外の豪雨を経験した住民が始めた取り組みとは？▽国土交通省が中心となり始まったデジタル技術を駆使した新たな立体マップ作り▽土石流の発生を予測するシステムも,【ゲスト】八嶋智人，吉木りさ，【解説】東洋大学教授…及川康，【司会】塚原愛,"['0215', '0002', '0800']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633711,33711,2022-06-26T11:05:00+09:00,2022-06-26T11:20:00+09:00,【連続テレビ小説】ちむどんどん「第１１週　ポークとたまごと男と女」,「ちむどんどん」第１１週を振り返る土曜版。二ツ橋（高嶋政伸）がケガで入院。厨房に動揺が走る中、暢子（黒島結菜）は房子（原田美枝子）からシェフ代行に指名される…,「ちむどんどん」第１１週を振り返る土曜版。シェフの二ツ橋（高嶋政伸）が不慮のケガで入院。厨房に動揺が走る中、房子（原田美枝子）はシェフ代行になんと暢子（黒島結菜）を指名。驚きながらも意気込んで臨む暢子だが、矢作（井之脇海）はじめ同僚の男性たちはどうも非協力的で、暢子自身の指示も今ひとつ要領を得ない。一方、教員復帰を目指す良子（川口春奈）は、夫・博夫（山田裕貴）の実家から根強い反対を受けていた…,【出演】黒島結菜，仲間由紀恵，川口春奈，宮沢氷魚，山田裕貴，井之脇海，片岡鶴太郎，原田美枝子，【語り】ジョン・カビラ，【作】羽原大介,['0300'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633712,33712,2022-06-26T11:20:00+09:00,2022-06-26T11:22:00+09:00,ＮＨＫ中央放送番組審議会「６月の審議から」,,,,['0207'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633713,33713,2022-06-26T11:22:00+09:00,2022-06-26T11:24:00+09:00,ＮＨＫ国際放送番組審議会「６月の審議から」,,,,['0207'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633715,33715,2022-06-26T11:24:00+09:00,2022-06-26T11:54:00+09:00,どーも、ＮＨＫ,ＳＤＧｓのためのＮＨＫの取り組みを特集します。環境にやさしいスタジオセットとは？▽「週刊どーもナビ」１週間のおすすめ番組をたっぷりとご紹介！,ＳＤＧｓのためのＮＨＫの取り組みを特集します。環境にやさしいスタジオセットとは？▽「週刊どーもナビ」１週間のおすすめ番組をたっぷりとご紹介！,【司会】小郷知子，【コメンテーター】千葉商科大学教授…笹谷秀光,"['0207', '0202', '0215']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633716,33716,2022-06-26T11:54:00+09:00,2022-06-26T12:00:00+09:00,気象情報,,,,['0001'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633718,33718,2022-06-26T12:00:00+09:00,2022-06-26T12:10:00+09:00,ニュース,【キャスター】中山果奈,,【キャスター】中山果奈,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633719,33719,2022-06-26T12:10:00+09:00,2022-06-26T12:15:00+09:00,ニュース（関東・山梨・長野）,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633720,33720,2022-06-26T12:15:00+09:00,2022-06-26T13:00:00+09:00,ＮＨＫのど自慢【北海道から生放送▽純烈・家入レオ】,北海道室蘭市から生放送▽ゲストは純烈、家入レオ▽司会：小田切千アナウンサー／鐘：秋山気清▽歌で思いを届ける！予選で選ばれた皆さんによる熱唱・熱演,ゲストの歌は、純烈「君を奪い去りたい」＆家入レオ「サブリナ」▽あなたものど自慢のステージで歌ってみませんか？歌が大好きな人、大切な人に思いを届けたい人、とにかくステージで歌ってみたい人…中学生以上の、原則アマチュアの方ならだれでも応募できます！出場申し込みは番組ＨＰをご覧ください。,純烈，家入レオ，【司会】小田切千，【鐘】秋山気清,"['0407', '0504', '1002']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633721,33721,2022-06-26T13:00:00+09:00,2022-06-26T13:05:00+09:00,ニュース・気象情報,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633722,33722,2022-06-26T13:05:00+09:00,2022-06-26T13:35:00+09:00,首都圏いちオシ！「無人駅はワンダーランド」,今回のいちオシは無人駅探訪。旅人ゴリが訪れるのは千葉県の銚子電鉄・君ヶ浜駅だ。駅に降り立つと、そこは謎があふれるワンダーランドだった！,今回のいちオシは無人駅探訪。旅人ゴリが訪れるのは千葉県の銚子電鉄・君ヶ浜駅だ。１日楽しめるのか？ゴリは少し不安。しかし駅に降り立つと、そこは謎の４本柱がそびえ立つホーム、“ロズウェル”と記された駅名、きみちゃんという猫の碑、と謎があふれるワンダーランドだった！さっそく謎を解き明かすゴリ。周辺にも美しい灯台と海岸、千と千尋の神隠しに出てきそうな森、竹久夢二が宵待草を詠んだ地と、魅力あふれる無人駅！,【出演】緒川たまき，ゴリ,"['0202', '0505']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633731,33731,2022-06-26T13:35:00+09:00,2022-06-26T13:45:00+09:00,ニッポンの里山　ふるさとの絶景に出会う旅▽冬の蛍がまたたく南国の石垣沖縄西表島,サンゴを積み重ねた伝統家屋の石垣には冬光る不思議なホタルがすんでいる。羽がなく姿は芋虫の様。２０年程前に発見されたが、島民は昔から当たり前に一緒に暮らしてきた。,亜熱帯の島・西表島。人々は潮風から屋敷を守るために、その周囲にテーブルサンゴを積み重ねた石垣を築いてきた。そこには冬に光る陸生ホタル・イリオモテボタルがすんでいる。２０年程前に発見された固有種だ。このホタル、雄の姿は普通のホタルだがメスは成虫でも羽がなく芋虫の様な異様な姿で光る。メスは本来、森の岩の隙間などにいるが、穴が多く餌のヤスデが同居している石垣は快適な棲（す）み処なのだ。,,"['0802', '0804', '0801']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633732,33732,2022-06-26T13:45:00+09:00,2022-06-26T13:50:00+09:00,せかほし５ｍｉｎ．「麗し“アジアごはん”」,「世界はほしいモノにあふれてる」えりすぐりの旅を詰め込んだ、「せかほし５ｍｉｎ．」。番組ＭＣの鈴木亮平が、極上のショートトリップにご案内。今回はアジアの美食！,【語り】鈴木亮平,【語り】鈴木亮平,['0505'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062633733,33733,2022-06-26T13:50:00+09:00,2022-06-26T17:30:00+09:00,プロ野球２０２２「ソフトバンク」対「日本ハム」～ＰａｙＰａｙドームから中継～,首位ホークス！地元ファン後押し一気にスパートなるか！ギータ豪快弾は▽走攻守大活躍Ｆ松本剛▽博多湾のぞむ日曜ボールパーク魅力たっぷり▽お便り募集＃野球には夢がある,　（試合開始　２：００）　【解説】大野豊，和田一浩，【アナウンサー】渡辺憲司　～ＰａｙＰａｙドームから中継～,【解説】大野豊，和田一浩，【アナウンサー】渡辺憲司,['0101'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062600579,00579,2022-06-26T17:30:00+09:00,2022-06-26T17:53:00+09:00,インタビュー　ここから　選「ラグビー元日本代表　五郎丸歩」,２０２１年、現役を引退したラグビー元日本代表の五郎丸歩さん。いまだから語れる、挫折と成功。そして、ラグビーの本質とは何か。自身の原点である静岡でインタビュー。,ラグビー元日本代表の五郎丸歩さん。引退後の第二の人生として選んだのは、コーチや監督ではなく、裏方としてチームの「運営」にかかわることだった。なぜ、このタイミングでの引退なのか。そして、五郎丸さんの人生を貫く哲学はどのように育まれたのか。原点、静岡・ヤマハスタジアムで徹底インタビュー。プロ入り直後の挫折、それを乗り越えての成功、その先に氏が思い描く新たな世界とは。２０２１年１１月放送のアンコール,【ゲスト】ラグビー元日本代表…五郎丸歩，【きき手】高柳秀平,['0808'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
